FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE
17072023,1,10,57,1026,160,11,GUALEGUAYCHU AERO
17072023,1,10,58,1026,180,9,GUALEGUAYCHU AERO
17072023,1,9,64,1026,160,4,GUALEGUAYCHU AERO
17072023,1,7,78,1027,110,4,GUALEGUAYCHU AERO
17072023,2,6,79,1027,160,4,GUALEGUAYCHU AERO
17072023,2,5,85,1027,140,4,GUALEGUAYCHU AERO
18072023,NA,NA,94,1029,90,4,GUALEGUAYCHU AERO
18072023,NA,-1,94,1030,180,4,GUALEGUAYCHU AERO
18072023,NA,-1,94,1029,320,4,GUALEGUAYCHU AERO
18072023,NA,NA,90,1031,320,4,GUALEGUAYCHU AERO
18072023,1,3,83,1032,270,4,GUALEGUAYCHU AERO
18072023,1,7,63,1032,50,9,GUALEGUAYCHU AERO
18072023,1,9,59,1032,50,17,GUALEGUAYCHU AERO
18072023,1,10,56,1032,50,9,GUALEGUAYCHU AERO
18072023,1,10,54,1031,50,7,GUALEGUAYCHU AERO
18072023,1,11,51,1030,50,13,GUALEGUAYCHU AERO
18072023,1,11,54,1030,50,9,GUALEGUAYCHU AERO
18072023,1,11,54,1030,90,6,GUALEGUAYCHU AERO
18072023,1,10,60,1030,70,4,GUALEGUAYCHU AERO
18072023,1,7,70,1031,90,4,GUALEGUAYCHU AERO
18072023,2,7,70,1031,90,6,GUALEGUAYCHU AERO
18072023,2,7,69,1032,50,9,GUALEGUAYCHU AERO
19072023,NA,3,90,1031,50,7,GUALEGUAYCHU AERO
19072023,NA,2,90,1030,50,9,GUALEGUAYCHU AERO
19072023,NA,3,88,1031,50,11,GUALEGUAYCHU AERO
19072023,NA,3,87,1031,50,15,GUALEGUAYCHU AERO
19072023,1,6,78,1032,50,19,GUALEGUAYCHU AERO
19072023,1,9,69,1032,50,22,GUALEGUAYCHU AERO
19072023,1,11,61,1032,50,22,GUALEGUAYCHU AERO
19072023,1,11,61,1031,50,19,GUALEGUAYCHU AERO
19072023,1,12,53,1029,50,22,GUALEGUAYCHU AERO
19072023,1,13,48,1027,50,26,GUALEGUAYCHU AERO
19072023,1,12,53,1027,50,19,GUALEGUAYCHU AERO
19072023,1,12,57,1026,50,19,GUALEGUAYCHU AERO
19072023,1,11,63,1026,50,15,GUALEGUAYCHU AERO
19072023,1,10,68,1025,70,15,GUALEGUAYCHU AERO
19072023,2,9,69,1025,50,15,GUALEGUAYCHU AERO
19072023,2,9,74,1025,50,19,GUALEGUAYCHU AERO
20072023,NA,6,94,1020,20,11,GUALEGUAYCHU AERO
20072023,NA,7,92,1021,20,9,GUALEGUAYCHU AERO
20072023,NA,7,92,1021,20,11,GUALEGUAYCHU AERO
20072023,NA,8,90,1022,50,7,GUALEGUAYCHU AERO
20072023,1,9,89,1022,20,13,GUALEGUAYCHU AERO
20072023,1,10,82,1022,360,15,GUALEGUAYCHU AERO
20072023,1,12,78,1021,360,9,GUALEGUAYCHU AERO
20072023,1,14,76,1020,360,9,GUALEGUAYCHU AERO
20072023,1,15,73,1019,360,11,GUALEGUAYCHU AERO
20072023,1,16,73,1018,360,13,GUALEGUAYCHU AERO
20072023,1,17,73,1017,20,11,GUALEGUAYCHU AERO
20072023,1,16,76,1017,50,11,GUALEGUAYCHU AERO
20072023,1,14,85,1016,50,9,GUALEGUAYCHU AERO
20072023,1,14,87,1015,50,9,GUALEGUAYCHU AERO
20072023,2,13,89,1015,50,13,GUALEGUAYCHU AERO
20072023,2,13,91,1015,50,13,GUALEGUAYCHU AERO
21072023,NA,15,94,1011,20,19,GUALEGUAYCHU AERO
21072023,NA,15,94,1011,20,19,GUALEGUAYCHU AERO
21072023,NA,15,94,1011,20,15,GUALEGUAYCHU AERO
21072023,NA,16,90,1011,20,22,GUALEGUAYCHU AERO
21072023,1,19,81,1011,360,22,GUALEGUAYCHU AERO
21072023,1,21,77,1010,360,31,GUALEGUAYCHU AERO
21072023,1,23,72,1010,360,41,GUALEGUAYCHU AERO
21072023,1,24,69,1009,360,35,GUALEGUAYCHU AERO
21072023,1,25,67,1007,360,31,GUALEGUAYCHU AERO
21072023,1,25,64,1006,360,31,GUALEGUAYCHU AERO
21072023,1,26,65,1005,360,24,GUALEGUAYCHU AERO
21072023,1,25,70,1005,360,19,GUALEGUAYCHU AERO
21072023,1,24,74,1004,360,19,GUALEGUAYCHU AERO
21072023,1,23,75,1005,20,17,GUALEGUAYCHU AERO
21072023,2,23,77,1005,20,17,GUALEGUAYCHU AERO
21072023,2,22,79,1006,20,17,GUALEGUAYCHU AERO
22072023,NA,22,74,1004,360,24,GUALEGUAYCHU AERO
22072023,NA,22,73,1004,360,35,GUALEGUAYCHU AERO
22072023,NA,22,72,1004,360,35,GUALEGUAYCHU AERO
22072023,NA,22,70,1004,360,35,GUALEGUAYCHU AERO
22072023,1,22,73,1004,360,31,GUALEGUAYCHU AERO
22072023,1,24,66,1004,360,41,GUALEGUAYCHU AERO
22072023,1,24,66,1004,360,41,GUALEGUAYCHU AERO
22072023,1,26,62,1004,360,31,GUALEGUAYCHU AERO
22072023,1,26,60,1002,340,41,GUALEGUAYCHU AERO
22072023,1,27,58,1002,320,41,GUALEGUAYCHU AERO
22072023,1,26,62,1002,320,35,GUALEGUAYCHU AERO
22072023,1,25,70,1002,360,19,GUALEGUAYCHU AERO
22072023,1,23,76,1002,360,13,GUALEGUAYCHU AERO
22072023,1,23,78,1004,360,7,GUALEGUAYCHU AERO
22072023,2,22,76,1004,180,9,GUALEGUAYCHU AERO
22072023,2,21,86,1004,180,9,GUALEGUAYCHU AERO
23072023,NA,10,80,1018,180,15,GUALEGUAYCHU AERO
23072023,NA,9,83,1019,180,15,GUALEGUAYCHU AERO
23072023,NA,8,82,1020,180,11,GUALEGUAYCHU AERO
23072023,NA,9,80,1020,180,11,GUALEGUAYCHU AERO
23072023,1,12,69,1021,180,11,GUALEGUAYCHU AERO
23072023,1,14,64,1022,180,11,GUALEGUAYCHU AERO
23072023,1,15,58,1023,160,15,GUALEGUAYCHU AERO
23072023,1,16,56,1023,160,9,GUALEGUAYCHU AERO
23072023,1,17,49,1022,160,13,GUALEGUAYCHU AERO
23072023,1,17,50,1021,180,13,GUALEGUAYCHU AERO
23072023,1,17,50,1022,180,15,GUALEGUAYCHU AERO
23072023,1,17,52,1022,140,6,GUALEGUAYCHU AERO
23072023,1,16,60,1022,90,4,GUALEGUAYCHU AERO
23072023,1,14,66,1023,140,4,GUALEGUAYCHU AERO
23072023,2,12,74,1023,140,6,GUALEGUAYCHU AERO
23072023,2,13,70,1023,140,6,GUALEGUAYCHU AERO
24072023,NA,11,86,1025,70,7,GUALEGUAYCHU AERO
24072023,NA,11,85,1024,70,6,GUALEGUAYCHU AERO
24072023,NA,11,85,1025,110,7,GUALEGUAYCHU AERO
24072023,NA,11,85,1025,90,11,GUALEGUAYCHU AERO
24072023,1,10,81,1026,90,19,GUALEGUAYCHU AERO
24072023,1,10,86,1026,90,19,GUALEGUAYCHU AERO
24072023,1,11,88,1026,90,19,GUALEGUAYCHU AERO
24072023,1,11,85,1026,70,24,GUALEGUAYCHU AERO
24072023,1,11,86,1025,70,22,GUALEGUAYCHU AERO
24072023,1,11,88,1024,90,19,GUALEGUAYCHU AERO
24072023,1,11,86,1024,70,13,GUALEGUAYCHU AERO
24072023,1,11,84,1025,90,15,GUALEGUAYCHU AERO
24072023,1,10,85,1025,110,11,GUALEGUAYCHU AERO
24072023,1,10,86,1025,90,11,GUALEGUAYCHU AERO
24072023,2,10,85,1025,110,7,GUALEGUAYCHU AERO
24072023,2,10,85,1025,140,15,GUALEGUAYCHU AERO
25072023,NA,8,89,1020,110,9,GUALEGUAYCHU AERO
25072023,NA,8,90,1020,110,9,GUALEGUAYCHU AERO
25072023,NA,9,88,1020,110,9,GUALEGUAYCHU AERO
25072023,NA,9,87,1020,110,9,GUALEGUAYCHU AERO
25072023,1,12,72,1020,90,11,GUALEGUAYCHU AERO
25072023,1,12,72,1020,90,11,GUALEGUAYCHU AERO
25072023,1,12,82,1018,70,22,GUALEGUAYCHU AERO
25072023,1,13,79,1017,70,22,GUALEGUAYCHU AERO
25072023,1,14,82,1016,70,13,GUALEGUAYCHU AERO
25072023,1,14,85,1015,70,15,GUALEGUAYCHU AERO
25072023,1,14,83,1014,70,17,GUALEGUAYCHU AERO
25072023,1,13,87,1015,70,13,GUALEGUAYCHU AERO
25072023,1,12,97,1014,70,11,GUALEGUAYCHU AERO
25072023,1,12,97,1013,70,9,GUALEGUAYCHU AERO
25072023,2,12,97,1013,90,4,GUALEGUAYCHU AERO
25072023,2,12,97,1013,90,4,GUALEGUAYCHU AERO
26072023,NA,12,99,1012,230,19,GUALEGUAYCHU AERO
26072023,NA,12,97,1013,230,19,GUALEGUAYCHU AERO
26072023,NA,12,95,1014,230,22,GUALEGUAYCHU AERO
26072023,NA,11,95,1015,230,22,GUALEGUAYCHU AERO
26072023,1,11,94,1016,200,26,GUALEGUAYCHU AERO
26072023,1,12,92,1018,200,22,GUALEGUAYCHU AERO
26072023,1,14,78,1018,200,26,GUALEGUAYCHU AERO
26072023,1,13,75,1018,200,26,GUALEGUAYCHU AERO
26072023,1,15,69,1017,200,31,GUALEGUAYCHU AERO
26072023,1,15,69,1017,200,22,GUALEGUAYCHU AERO
26072023,1,15,66,1017,230,20,GUALEGUAYCHU AERO
26072023,1,15,64,1018,230,20,GUALEGUAYCHU AERO
26072023,1,14,70,1018,230,11,GUALEGUAYCHU AERO
26072023,1,11,78,1019,230,6,GUALEGUAYCHU AERO
26072023,2,10,82,1019,230,6,GUALEGUAYCHU AERO
26072023,2,9,86,1020,230,7,GUALEGUAYCHU AERO
27072023,NA,5,94,1021,160,6,GUALEGUAYCHU AERO
27072023,NA,3,95,1022,0,0,GUALEGUAYCHU AERO
27072023,NA,4,97,1022,0,0,GUALEGUAYCHU AERO
27072023,NA,4,93,1022,0,0,GUALEGUAYCHU AERO
27072023,1,10,85,1023,90,4,GUALEGUAYCHU AERO
27072023,1,10,82,1023,90,7,GUALEGUAYCHU AERO
27072023,1,12,76,1023,50,11,GUALEGUAYCHU AERO
27072023,1,14,68,1022,20,11,GUALEGUAYCHU AERO
27072023,1,15,60,1022,50,9,GUALEGUAYCHU AERO
27072023,1,16,56,1022,320,4,GUALEGUAYCHU AERO
27072023,1,16,52,1021,360,13,GUALEGUAYCHU AERO
27072023,1,15,55,1021,360,4,GUALEGUAYCHU AERO
27072023,1,14,64,1021,50,4,GUALEGUAYCHU AERO
27072023,1,12,79,1022,90,6,GUALEGUAYCHU AERO
27072023,2,11,83,1022,140,6,GUALEGUAYCHU AERO
27072023,2,10,84,1022,90,4,GUALEGUAYCHU AERO
28072023,NA,5,97,1025,360,4,GUALEGUAYCHU AERO
28072023,NA,5,99,1025,360,4,GUALEGUAYCHU AERO
28072023,NA,3,100,1027,360,4,GUALEGUAYCHU AERO
28072023,NA,3,97,1027,360,4,GUALEGUAYCHU AERO
28072023,1,9,90,1028,360,4,GUALEGUAYCHU AERO
28072023,1,11,81,1028,360,9,GUALEGUAYCHU AERO
28072023,1,13,72,1028,50,7,GUALEGUAYCHU AERO
28072023,1,15,67,1028,180,6,GUALEGUAYCHU AERO
28072023,1,15,63,1027,270,4,GUALEGUAYCHU AERO
28072023,1,16,60,1027,360,4,GUALEGUAYCHU AERO
28072023,1,16,57,1027,90,6,GUALEGUAYCHU AERO
28072023,1,15,56,1027,90,4,GUALEGUAYCHU AERO
28072023,1,15,61,1026,90,4,GUALEGUAYCHU AERO
28072023,1,13,71,1026,90,6,GUALEGUAYCHU AERO
28072023,2,12,70,1026,90,6,GUALEGUAYCHU AERO
28072023,2,12,72,1026,90,7,GUALEGUAYCHU AERO
29072023,NA,5,97,1025,50,11,GUALEGUAYCHU AERO
29072023,NA,5,97,1025,20,9,GUALEGUAYCHU AERO
29072023,NA,6,93,1025,20,9,GUALEGUAYCHU AERO
29072023,NA,7,90,1024,20,15,GUALEGUAYCHU AERO
29072023,1,10,82,1024,360,26,GUALEGUAYCHU AERO
29072023,1,12,74,1024,360,26,GUALEGUAYCHU AERO
29072023,1,15,65,1024,360,22,GUALEGUAYCHU AERO
29072023,1,16,61,1023,360,22,GUALEGUAYCHU AERO
29072023,1,18,48,1023,340,22,GUALEGUAYCHU AERO
29072023,1,18,57,1021,360,22,GUALEGUAYCHU AERO
29072023,1,17,59,1020,360,17,GUALEGUAYCHU AERO
29072023,1,17,61,1020,360,13,GUALEGUAYCHU AERO
29072023,1,16,66,1019,360,13,GUALEGUAYCHU AERO
29072023,1,14,74,1019,20,11,GUALEGUAYCHU AERO
29072023,2,13,77,1019,20,11,GUALEGUAYCHU AERO
29072023,2,12,84,1019,20,11,GUALEGUAYCHU AERO
30072023,NA,7,97,1017,20,11,GUALEGUAYCHU AERO
30072023,NA,7,97,1018,360,4,GUALEGUAYCHU AERO
30072023,NA,6,95,1018,360,4,GUALEGUAYCHU AERO
30072023,NA,8,95,1018,20,11,GUALEGUAYCHU AERO
30072023,1,11,85,1019,360,17,GUALEGUAYCHU AERO
30072023,1,12,81,1020,360,20,GUALEGUAYCHU AERO
30072023,1,16,76,1019,360,20,GUALEGUAYCHU AERO
30072023,1,18,62,1018,340,17,GUALEGUAYCHU AERO
30072023,1,19,60,1018,340,11,GUALEGUAYCHU AERO
30072023,1,20,59,1017,340,9,GUALEGUAYCHU AERO
30072023,1,21,55,1017,360,7,GUALEGUAYCHU AERO
30072023,1,21,57,1017,360,11,GUALEGUAYCHU AERO
30072023,1,19,67,1017,20,9,GUALEGUAYCHU AERO
30072023,1,16,76,1017,20,11,GUALEGUAYCHU AERO
30072023,2,15,80,1017,360,15,GUALEGUAYCHU AERO
30072023,2,14,83,1018,360,7,GUALEGUAYCHU AERO
31072023,NA,10,95,1020,50,7,GUALEGUAYCHU AERO
31072023,NA,10,95,1020,50,9,GUALEGUAYCHU AERO
31072023,NA,9,96,1020,20,6,GUALEGUAYCHU AERO
31072023,NA,10,92,1021,50,6,GUALEGUAYCHU AERO
31072023,1,13,86,1021,50,6,GUALEGUAYCHU AERO
31072023,1,15,79,1021,50,9,GUALEGUAYCHU AERO
31072023,1,19,70,1021,360,11,GUALEGUAYCHU AERO
31072023,1,21,68,1020,360,15,GUALEGUAYCHU AERO
31072023,1,22,65,1019,360,9,GUALEGUAYCHU AERO
31072023,1,23,61,1018,360,13,GUALEGUAYCHU AERO
31072023,1,23,65,1017,360,15,GUALEGUAYCHU AERO
31072023,1,22,70,1017,50,11,GUALEGUAYCHU AERO
31072023,1,20,74,1016,50,11,GUALEGUAYCHU AERO
31072023,1,19,80,1016,20,11,GUALEGUAYCHU AERO
31072023,2,18,87,1016,50,13,GUALEGUAYCHU AERO
31072023,2,17,89,1016,50,11,GUALEGUAYCHU AERO
01082023,NA,15,94,1014,360,13,GUALEGUAYCHU AERO
01082023,NA,15,96,1014,360,11,GUALEGUAYCHU AERO
01082023,NA,16,94,1015,360,15,GUALEGUAYCHU AERO
01082023,NA,17,92,1015,360,13,GUALEGUAYCHU AERO
01082023,1,20,85,1016,360,19,GUALEGUAYCHU AERO
01082023,1,22,74,1017,360,24,GUALEGUAYCHU AERO
01082023,1,25,67,1016,360,24,GUALEGUAYCHU AERO
01082023,1,26,62,1015,360,22,GUALEGUAYCHU AERO
01082023,1,27,63,1013,360,19,GUALEGUAYCHU AERO
01082023,1,28,59,1012,340,26,GUALEGUAYCHU AERO
01082023,1,29,57,1011,340,22,GUALEGUAYCHU AERO
01082023,1,28,61,1011,360,11,GUALEGUAYCHU AERO
01082023,1,26,72,1012,360,15,GUALEGUAYCHU AERO
01082023,1,24,78,1012,360,13,GUALEGUAYCHU AERO
01082023,2,23,81,1012,20,13,GUALEGUAYCHU AERO
01082023,2,21,87,1012,20,9,GUALEGUAYCHU AERO
02082023,NA,18,96,1011,360,4,GUALEGUAYCHU AERO
02082023,NA,18,94,1011,360,9,GUALEGUAYCHU AERO
02082023,NA,18,94,1012,360,13,GUALEGUAYCHU AERO
02082023,NA,19,89,1012,360,13,GUALEGUAYCHU AERO
02082023,1,21,82,1012,360,19,GUALEGUAYCHU AERO
02082023,1,24,67,1012,360,19,GUALEGUAYCHU AERO
02082023,1,25,65,1012,360,19,GUALEGUAYCHU AERO
02082023,1,27,58,1012,320,24,GUALEGUAYCHU AERO
02082023,1,28,56,1011,320,24,GUALEGUAYCHU AERO
02082023,1,30,51,1010,320,24,GUALEGUAYCHU AERO
02082023,1,30,54,1009,270,11,GUALEGUAYCHU AERO
02082023,1,30,53,1009,270,11,GUALEGUAYCHU AERO
02082023,1,26,68,1010,180,15,GUALEGUAYCHU AERO
02082023,1,25,72,1010,180,15,GUALEGUAYCHU AERO
02082023,2,22,74,1013,180,15,GUALEGUAYCHU AERO
02082023,2,18,87,1013,180,24,GUALEGUAYCHU AERO
03082023,NA,12,61,1022,140,7,GUALEGUAYCHU AERO
03082023,NA,12,66,1022,140,19,GUALEGUAYCHU AERO
03082023,NA,12,70,1023,140,15,GUALEGUAYCHU AERO
03082023,NA,11,72,1023,140,15,GUALEGUAYCHU AERO
03082023,1,12,66,1023,140,9,GUALEGUAYCHU AERO
03082023,1,13,64,1023,90,19,GUALEGUAYCHU AERO
03082023,1,14,57,1023,90,19,GUALEGUAYCHU AERO
03082023,1,15,53,1022,90,15,GUALEGUAYCHU AERO
03082023,1,14,54,1021,70,19,GUALEGUAYCHU AERO
03082023,1,16,52,1020,90,19,GUALEGUAYCHU AERO
03082023,1,16,54,1019,90,17,GUALEGUAYCHU AERO
03082023,1,16,54,1019,90,9,GUALEGUAYCHU AERO
03082023,1,15,63,1019,90,13,GUALEGUAYCHU AERO
03082023,1,13,65,1019,90,6,GUALEGUAYCHU AERO
03082023,2,13,68,1019,90,4,GUALEGUAYCHU AERO
03082023,2,12,74,1018,90,6,GUALEGUAYCHU AERO
04082023,NA,11,82,1017,140,6,GUALEGUAYCHU AERO
04082023,NA,10,89,1017,140,4,GUALEGUAYCHU AERO
04082023,NA,9,91,1017,140,4,GUALEGUAYCHU AERO
04082023,NA,10,90,1018,140,7,GUALEGUAYCHU AERO
04082023,1,12,81,1018,160,9,GUALEGUAYCHU AERO
04082023,1,14,77,1019,180,11,GUALEGUAYCHU AERO
04082023,1,15,70,1019,200,19,GUALEGUAYCHU AERO
04082023,1,17,58,1018,160,15,GUALEGUAYCHU AERO
04082023,1,17,56,1017,160,19,GUALEGUAYCHU AERO
04082023,1,18,59,1017,160,15,GUALEGUAYCHU AERO
04082023,1,18,56,1016,140,15,GUALEGUAYCHU AERO
04082023,1,18,51,1017,140,11,GUALEGUAYCHU AERO
04082023,1,17,60,1017,110,7,GUALEGUAYCHU AERO
04082023,1,14,59,1018,140,7,GUALEGUAYCHU AERO
04082023,2,12,70,1018,140,7,GUALEGUAYCHU AERO
04082023,2,11,73,1019,90,6,GUALEGUAYCHU AERO
05082023,NA,6,83,1019,90,4,GUALEGUAYCHU AERO
05082023,NA,6,85,1019,90,4,GUALEGUAYCHU AERO
05082023,NA,6,79,1019,90,6,GUALEGUAYCHU AERO
05082023,NA,9,76,1019,90,9,GUALEGUAYCHU AERO
05082023,1,10,73,1018,70,13,GUALEGUAYCHU AERO
05082023,1,13,75,1018,90,13,GUALEGUAYCHU AERO
05082023,1,14,76,1018,90,17,GUALEGUAYCHU AERO
05082023,1,16,71,1017,90,15,GUALEGUAYCHU AERO
05082023,1,18,65,1016,50,15,GUALEGUAYCHU AERO
05082023,1,20,63,1013,50,15,GUALEGUAYCHU AERO
05082023,1,20,61,1013,50,17,GUALEGUAYCHU AERO
05082023,1,20,63,1013,50,11,GUALEGUAYCHU AERO
05082023,1,19,69,1012,50,7,GUALEGUAYCHU AERO
05082023,1,18,70,1012,90,7,GUALEGUAYCHU AERO
05082023,2,17,75,1012,90,6,GUALEGUAYCHU AERO
05082023,2,16,78,1012,90,6,GUALEGUAYCHU AERO
06082023,NA,14,96,1008,110,6,GUALEGUAYCHU AERO
06082023,NA,15,97,1008,110,9,GUALEGUAYCHU AERO
06082023,NA,15,97,1008,110,11,GUALEGUAYCHU AERO
06082023,NA,15,94,1008,90,9,GUALEGUAYCHU AERO
06082023,1,17,91,1009,160,9,GUALEGUAYCHU AERO
06082023,1,21,77,1009,320,11,GUALEGUAYCHU AERO
06082023,1,24,64,1008,320,26,GUALEGUAYCHU AERO
06082023,1,26,59,1007,320,26,GUALEGUAYCHU AERO
06082023,1,27,58,1006,290,26,GUALEGUAYCHU AERO
06082023,1,27,55,1006,250,30,GUALEGUAYCHU AERO
06082023,1,25,63,1006,230,26,GUALEGUAYCHU AERO
06082023,1,22,79,1007,200,33,GUALEGUAYCHU AERO
06082023,1,21,83,1008,180,15,GUALEGUAYCHU AERO
06082023,1,18,88,1010,180,15,GUALEGUAYCHU AERO
06082023,2,17,90,1011,160,11,GUALEGUAYCHU AERO
06082023,2,16,94,1012,160,11,GUALEGUAYCHU AERO
07082023,NA,9,82,1022,90,9,GUALEGUAYCHU AERO
07082023,NA,9,79,1022,90,9,GUALEGUAYCHU AERO
07082023,NA,8,92,1024,140,9,GUALEGUAYCHU AERO
07082023,NA,10,80,1024,90,11,GUALEGUAYCHU AERO
07082023,1,10,80,1026,90,9,GUALEGUAYCHU AERO
07082023,1,11,70,1027,90,9,GUALEGUAYCHU AERO
07082023,1,12,68,1027,90,13,GUALEGUAYCHU AERO
07082023,1,13,61,1027,90,11,GUALEGUAYCHU AERO
07082023,1,14,58,1027,90,13,GUALEGUAYCHU AERO
07082023,1,14,59,1026,90,11,GUALEGUAYCHU AERO
07082023,1,13,59,1026,90,11,GUALEGUAYCHU AERO
07082023,1,13,59,1027,90,9,GUALEGUAYCHU AERO
07082023,1,11,63,1027,90,6,GUALEGUAYCHU AERO
07082023,1,9,67,1028,90,4,GUALEGUAYCHU AERO
07082023,2,8,76,1028,90,4,GUALEGUAYCHU AERO
07082023,2,7,59,1027,90,4,GUALEGUAYCHU AERO
08082023,NA,5,89,1029,90,4,GUALEGUAYCHU AERO
08082023,NA,4,93,1029,90,6,GUALEGUAYCHU AERO
08082023,NA,4,93,1029,90,6,GUALEGUAYCHU AERO
08082023,NA,6,85,1029,70,19,GUALEGUAYCHU AERO
08082023,1,6,88,1028,50,22,GUALEGUAYCHU AERO
08082023,1,8,81,1029,50,28,GUALEGUAYCHU AERO
08082023,1,10,75,1028,50,22,GUALEGUAYCHU AERO
08082023,1,13,65,1027,50,22,GUALEGUAYCHU AERO
08082023,1,14,60,1026,50,19,GUALEGUAYCHU AERO
08082023,1,15,56,1025,50,17,GUALEGUAYCHU AERO
08082023,1,15,56,1024,50,19,GUALEGUAYCHU AERO
08082023,1,15,58,1024,70,9,GUALEGUAYCHU AERO
08082023,1,14,69,1024,90,7,GUALEGUAYCHU AERO
08082023,1,13,69,1024,50,13,GUALEGUAYCHU AERO
08082023,2,12,74,1023,50,7,GUALEGUAYCHU AERO
08082023,2,12,74,1023,50,9,GUALEGUAYCHU AERO
09082023,NA,7,97,1020,90,4,GUALEGUAYCHU AERO
09082023,NA,6,80,1020,360,4,GUALEGUAYCHU AERO
09082023,NA,6,97,1021,360,4,GUALEGUAYCHU AERO
09082023,NA,9,92,1020,360,4,GUALEGUAYCHU AERO
09082023,1,12,84,1020,50,13,GUALEGUAYCHU AERO
09082023,1,14,78,1019,90,6,GUALEGUAYCHU AERO
09082023,1,16,70,1019,90,6,GUALEGUAYCHU AERO
09082023,1,17,69,1018,180,4,GUALEGUAYCHU AERO
09082023,1,18,65,1017,270,4,GUALEGUAYCHU AERO
09082023,1,19,63,1016,230,4,GUALEGUAYCHU AERO
09082023,1,20,62,1015,140,11,GUALEGUAYCHU AERO
09082023,1,19,67,1015,140,7,GUALEGUAYCHU AERO
09082023,1,17,75,1014,140,6,GUALEGUAYCHU AERO
09082023,1,16,78,1013,90,9,GUALEGUAYCHU AERO
09082023,2,15,80,1014,140,4,GUALEGUAYCHU AERO
09082023,2,14,87,1014,140,4,GUALEGUAYCHU AERO
10082023,NA,12,97,1011,0,0,GUALEGUAYCHU AERO
10082023,NA,12,97,1012,360,6,GUALEGUAYCHU AERO
10082023,NA,12,96,1011,360,7,GUALEGUAYCHU AERO
10082023,NA,12,96,1011,50,13,GUALEGUAYCHU AERO
10082023,1,14,93,1011,20,19,GUALEGUAYCHU AERO
10082023,1,15,89,1011,20,20,GUALEGUAYCHU AERO
10082023,1,15,89,1009,20,30,GUALEGUAYCHU AERO
10082023,1,16,85,1008,20,26,GUALEGUAYCHU AERO
10082023,1,16,83,1009,20,7,GUALEGUAYCHU AERO
10082023,1,17,80,1008,20,11,GUALEGUAYCHU AERO
10082023,1,17,80,1007,20,15,GUALEGUAYCHU AERO
10082023,1,17,81,1007,20,17,GUALEGUAYCHU AERO
10082023,1,17,84,1007,20,6,GUALEGUAYCHU AERO
10082023,1,16,90,1007,50,4,GUALEGUAYCHU AERO
10082023,2,16,91,1008,50,4,GUALEGUAYCHU AERO
10082023,2,15,96,1008,50,6,GUALEGUAYCHU AERO
11082023,NA,12,97,1012,0,0,GUALEGUAYCHU AERO
11082023,NA,11,97,1013,230,6,GUALEGUAYCHU AERO
11082023,NA,10,97,1014,230,6,GUALEGUAYCHU AERO
11082023,NA,11,82,1015,180,22,GUALEGUAYCHU AERO
11082023,1,12,71,1016,180,22,GUALEGUAYCHU AERO
11082023,1,14,56,1017,180,30,GUALEGUAYCHU AERO
11082023,1,16,47,1017,180,22,GUALEGUAYCHU AERO
11082023,1,16,43,1017,180,33,GUALEGUAYCHU AERO
11082023,1,16,43,1016,200,26,GUALEGUAYCHU AERO
11082023,1,16,38,1016,200,22,GUALEGUAYCHU AERO
11082023,1,17,35,1016,200,26,GUALEGUAYCHU AERO
11082023,1,15,37,1017,200,22,GUALEGUAYCHU AERO
11082023,1,13,52,1017,230,15,GUALEGUAYCHU AERO
11082023,1,10,68,1017,230,11,GUALEGUAYCHU AERO
11082023,2,8,64,1019,200,11,GUALEGUAYCHU AERO
11082023,2,8,60,1019,200,11,GUALEGUAYCHU AERO
12082023,NA,2,79,1023,250,9,GUALEGUAYCHU AERO
12082023,NA,2,77,1023,230,9,GUALEGUAYCHU AERO
12082023,NA,2,73,1024,230,9,GUALEGUAYCHU AERO
12082023,NA,4,67,1025,230,9,GUALEGUAYCHU AERO
12082023,1,8,55,1026,200,13,GUALEGUAYCHU AERO
12082023,1,9,50,1026,200,17,GUALEGUAYCHU AERO
12082023,1,12,38,1027,200,26,GUALEGUAYCHU AERO
12082023,1,12,35,1027,200,30,GUALEGUAYCHU AERO
12082023,1,12,34,1027,200,28,GUALEGUAYCHU AERO
12082023,1,13,36,1026,200,22,GUALEGUAYCHU AERO
12082023,1,12,38,1026,200,17,GUALEGUAYCHU AERO
12082023,1,12,36,1026,200,15,GUALEGUAYCHU AERO
12082023,1,10,43,1026,180,11,GUALEGUAYCHU AERO
12082023,1,7,58,1026,180,7,GUALEGUAYCHU AERO
12082023,2,6,61,1027,200,11,GUALEGUAYCHU AERO
12082023,2,5,60,1027,200,7,GUALEGUAYCHU AERO
13082023,NA,-1,87,1026,230,4,GUALEGUAYCHU AERO
13082023,NA,-1,88,1026,360,4,GUALEGUAYCHU AERO
13082023,NA,NA,80,1026,50,7,GUALEGUAYCHU AERO
13082023,NA,2,68,1027,50,6,GUALEGUAYCHU AERO
13082023,1,7,53,1027,360,13,GUALEGUAYCHU AERO
13082023,1,11,44,1027,360,22,GUALEGUAYCHU AERO
13082023,1,13,40,1027,360,24,GUALEGUAYCHU AERO
13082023,1,14,36,1025,360,19,GUALEGUAYCHU AERO
13082023,1,15,36,1023,340,24,GUALEGUAYCHU AERO
13082023,1,16,35,1022,360,28,GUALEGUAYCHU AERO
